stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
CREOAKSM,CREOAKSM,CREEKWOOD DR & OAKVIEW DR SB,3333 CREEKWOOD DR,36.234353,-86.76768,,,,,,0
CRERICWN,CRERICWN,CREEKWOOD DR & RICHMOND HILL DR WB,,36.231444,-86.773358,,,,,,
PON10AEM,PON10AEM,PONDER PL & 10TH AVE N EB,PONDER PLACE & ATHENS WAY,36.19168,-86.803943,,,,,,0
PONATHE2,PONATHE2,PONDER PL & ATHENS WAY EB,,36.191732,-86.802666,,,,,,
PORGRENN,PORGRENN,PORTER RD & GREENWOOD AVE NB,,36.18823,-86.729414,,,,,,
BRAEIRNN,BRAEIRNN,BRANSFORD AVE & EAST IRIS DR NB,BRANSFORD AV & E IRIS DR,36.116603,-86.76628,,,,,,
BRABERNM,BRABERNM,BRANSFORD AVE & BERRY RD NB,2605 BRANSFORD AVE,36.121653,-86.765486,0,,,,,0
100OAKS,100OAKS,100 OAKS MALL,ARMORY OAKS DR & WILBUR DR,36.106851,-86.762639,,,,,,1
POWBRASN,POWBRASN,POWELL AVE & BRANSFORD AVE,,36.110678,-86.767185,,,,,,
POWPOWNM,POWPOWNM,POWELL AVE & POWELL PL NB,,36.108232,-86.765569,,,,,,
PREWILSF,PREWILSF,PREMIER DR & WILCLAY DR SB,,36.144522,-86.880339,,,,,,1
RICEWISN,RICEWISN,RICHMOND HILL DR & EWING DR SB,3033 RICHMOND HILL DR & EWING DR,36.230495,-86.773861,0,,,,,0
RICHILWN,RICHILWN,RICHARD JONES RD & HILLSBORO PIKE W,2090 RICHARD JONES RD & HILLSBORO PIKE,36.104841,-86.814243,,,,,,0
RICLONWF,RICLONWF,RICHARD JONES & LONE OAK RD WB,1984 RICHARD JONES RD & HILLMONT DR,36.104484,-86.809306,,,,,,0
RICVAIWN,RICVAIWN,RICHMOND HILLS DR & VAILVIEW DR WB,,36.234415,-86.774882,,,,,,0
RIVDORNM,RIVDORNM,RIVERSIDE DR & DORCHESTER AVE NB,1803 RIVERSIDE DR & DORCHESTER AVE,36.198116,-86.723062,,,,,,0
RIVPIENN,RIVPIENN,RIVERSIDE DR & PIEDMONT AVE NB,,36.201567,-86.722604,,,,,,
ROWBUESN,ROWBUESN,ROWAN DR & BUENA VISTA PIKE SB,ROWAN DR & BUENA VISTA PK,36.21714,-86.819509,,,,,,0
ROWBUENN,ROWBUENN,ROWAN DR & BUENA VISTA PIKE NB,ROWAN DRIVE & BUENA VISTA PK,36.217237,-86.819123,,,,,,
ROWCRONN,ROWCRONN,ROWAN DR & CROUCH DR NB,766 ROWAN DR & CROUCH DR,36.21883,-86.817947,,,,,,0
ROWCRAEN,ROWCRAEN,ROWAN DR & CRAVATH DR EB,,36.220553,-86.811372,,,,,,
ROYDONEN,ROYDONEN,ROYAL PKWY & DONELSON PIKE EB,,36.145921,-86.66687,,,,,,
ROYPEREM,ROYPEREM,ROYAL PKWY & PERIMETER PL EB,ROYAL PKWY & RACHEL PKWY,36.148364,-86.674225,,,,,,
ROYRACEN,ROYRACEN,ROYAL PKWY & RACHEL DR EB,,36.147035,-86.672372,,,,,,
SAWPLANM,SAWPLANM,SAWYER BROWN RD & PLANTATION DR NB,,36.074755,-86.945953,,,,,,
SHABELEN,SHABELEN,SHACKLEFORD RD & BELMONT BLVD EB,1602 SHACKLEFORD RD & BELMONT BLVD,36.101328,-86.80261,,,,,,0
SHALONWN,SHALONWN,SHACKLEFORD RD & LONE OAK RD WB,1888 SHACKLEFORD RD & LONE OAK RD,36.102172,-86.808761,,,,,,0
SHE10SWN,SHE10SWN,SHELBY AVE & S 10TH ST WB,,36.171413,-86.751834,,,,,,
SHE11SEN,SHE11SEN,SHELBY AVE & S 11TH ST EB,,36.171202,-86.750954,,,,,,
SHE14SEN,SHE14SEN,SHELBY AVE & S 14TH ST EB,,36.17079,-86.74695,,,,,,
SHE14SWN,SHE14SWN,SHELBY AVE & S 14TH ST WB,,36.170861,-86.746613,,,,,,
SHE16SEN,SHE16SEN,SHELBY AVE & S 16TH ST EB,1593 SHELBY AVE & 16TH ST S,36.170439,-86.742956,,,,,,0
SHE17SEN,SHE17SEN,SHELBY AVE & S 17TH ST EB,,36.170207,-86.74041,,,,,,
SHE19SEN,SHE19SEN,SHELBY AVE & S 19TH ST EB,,36.169954,-86.737673,,,,,,0
SHE6STEN,SHE6STEN,SHELBY AVE & S 6TH ST EB,595 SHELBY AVE & 6TH ST S,36.168252,-86.760367,0,,,,,0
SHE6SWM,SHE6SWM,SHELBY AVE & S 6TH ST WB,603 SHELBY AVE & 6TH ST S,36.168564,-86.759938,,,,,,0
SHE7SWN,SHE7SWN,SHELBY AVE & S 7TH ST WB,711 SHELBY AVE & 7TH ST S,36.169407,-86.757756,,,,,,0
SHE7SEN,SHE7SEN,SHELBY AVE & S 7TH ST EB,689 SHELBY AVE & 7TH ST S,36.169144,-86.758006,,,,,,0
SHE8SEN,SHE8SEN,SHELBY AVE & S 8TH ST EB,,36.169855,-86.756272,,,,,,
SHE9SEN,SHE9SEN,SHELBY AVE  & S 9TH ST EB,891 SHELBY AVE & 9TH ST S,36.170518,-86.754413,,,,,,0
SHE9SWM,SHE9SWM,SHELBY AVE & S 9TH ST WB,887 SHELBY AVE & 9TH ST S,36.170622,-86.754573,,,,,,0
SLAOAKE,SLAOAKE,SLAYDON DR & OAKWOOD AVE EB,SLAYDEN & OAKWOOD,36.210825,-86.753878,,,,,,0
TEN44AWM,TEN44AWM,TENNESSEE AVE & 44TH AVE N WB,TENNESSEE & 44 AVE,36.161107,-86.841286,,,,,,0
TEN44AEN,TEN44AEN,TENNESSEE AVE & 44TH AVE N EB,TENNESSEE & 44 AVE,36.161013,-86.840794,,,,,,
TEN48AEN,TEN48AEN,TENNESSEE AVE & 48TH AVE N EB,TENNESSEE & 48TH AVE NORTH,36.161031,-86.84537,,,,,,
TEN48AEM,TEN48AEM,TENNESSEE AVE & 48TH AVE N EB,TENNESSEE & 48TH AVE NORTH,36.160893,-86.843896,,,,,,
TEN48AWN,TEN48AWN,TENNESSEE AVE & 48TH AVE N WB,TENNESSEE & 48TH  AVE NORTH,36.16103,-86.843913,,,,,,
TEN49AWN,TEN49AWN,TENNESSEE AVE & 49TH AVE N WB,TENNESSEE AV & 49TH AV NORTH,36.161082,-86.846414,,,,,,
TEN49AEN,TEN49AEN,TENNESSEE AVE & 49TH AVE N EB,,36.160984,-86.846571,,,,,,
51ATENNN,51ATENNN,51ST AVE N & TENNESSEE AVE NB,TENNESSEE & 51 AVE,36.160713,-86.84895,,,,,,0
THOPOWEM,THOPOWEM,THOMPSON LN & POWELL AVE EB,THOMPSON & BRANDSFORD AV,36.112013,-86.764776,,,,,,
THOEIREF,THOEIREF,THOMPSON LN & EAST IRIS DR,THOMPSON & E IRIS DR,36.111799,-86.762652,,,,,,
THOKRAEF,THOKRAEF,THOMPSON LN & KRAFT DR,,36.111311,-86.757596,,,,,,0
THOWESWF,THOWESWF,THOMPSON LN & WEST IRIS DR WB,,36.112451,-86.768579,,,,,,0
TODDOREN,TODDOREN,TODD PREIS DR & DORAL COUNTRY DR  EB,,36.070333,-86.945514,,,,,,
TODDORWN,TODDORWN,TODD PREIS DR & DORAL COUNTRY DR WB,,36.070268,-86.945138,,,,,,
TODSAWWN,TODSAWWN,TODD PREIST DR & SAWYER BROWN RD WB,,36.07108,-86.94684,,,,,,
UNI2AWN,UNI2AWN,UNION ST & 2ND AVE WB,UNION ST N & SKYVIEW DR,36.166215,-86.777565,,,,,,
UNI7AWN,UNI7AWN,UNION ST & 7TH AVE N WB,UNION & 7 AVE,36.163599,-86.783404,,,,,,
UNIPOLWM,UNIPOLWM,UNION ST & POLK AVE WB,UNION & 8 AVE,36.163064,-86.784562,,,,,,
VAISPEEM,VAISPEEM,VAILVIEW DR & SPEARS RD EB,VAILVIEW DR & OAKVIEW DR,36.239673,-86.768103,,,,,,0
VAIBRIEM,VAIBRIEM,VAILVIEW DR & BRICKDALE LN EB,3235 VAILVIEW DR,36.236609,-86.77118,,,,,,0
VAIQUAEN,VAIQUAEN,VAILVIEW DR & QUALYNN DR EB,,36.237217,-86.770335,,,,,,0
VAIROBEN,VAIROBEN,VAILVIEW DR & ROBWOOD DR EB,VAILVIEW DR & UNNAMED STREET,36.237993,-86.769273,,,,,,0
VANGREWM,VANGREWM,VANTAGE WAY & GREAT CIRCLE RD WB,44 VANTAGE WAY & CONNECTING ROAD,36.19169,-86.79438,0,,,,,0
VILBRIEM,VILBRIEM,VILLAGE TRL & BRICK CHURCH PIKE EB,3609 VILLAGE TRL & MOONLIGHT DR,36.24719,-86.777231,,,,,,1
VILSTAEM,VILSTAEM,VILLAGE TRL & STANDING STONE DR EB,VILLAGE TRAIL & MOOREWOOD DR,36.247457,-86.773292,,,,,,
WALLINNN,WALLINNN,WALLACE RD & LINBAR DR NB,,36.081356,-86.702265,,,,,,
WALSOUEN,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,WALLACE RD & BROOKRIDGE TL,36.077723,-86.724153,,,,,,
WALBROEM,WALBROEM,WALLACE RD & BROOKRIDGE TL EB,,36.079052,-86.720713,,,,,,
WALTUREN,WALTUREN,WALLACE RD & TURLEY DR EB,WALLACE RD & SHERMAN OAKS DR,36.079055,-86.708431,,,,,,
WED17AEN,WED17AEN,WEDGEWOOD AVE & 17TH AVE S EB,WEDGEWOOD & 17 AVE,36.136868,-86.795931,,,,,,
WED19AEN,WED19AEN,WEDGEWOOD AVE & 19TH AVE S EB,WEDGEWOOD & 19 AVE,36.137287,-86.798379,,,,,,
WEDBRAEN,WEDBRAEN,WEDGEWOOD AVE & BRANSFORD AVE EB,,36.133255,-86.769002,,,,,,
WES17AWN,WES17AWN,WEST END AVE & 17TH AVE S WB,WEST END AV & 17TH AV N,36.153941,-86.794329,0,,,,,1
WES17AEN,WES17AEN,WEST END AVE & 17TH AVE S EB,WEST END AV & 17TH AV S,36.153658,-86.794441,,,,,,1
WES20AWN,WES20AWN,WEST END AVE & 20TH AVE S WB,WEST END AV & 20TH AV S,36.151548,-86.79923,,,,,,0
WES20AEN,WES20AEN,WEST END AVE & 20TH AVE S EB,,36.151248,-86.799394,,,,,,1
WES21AWN,WES21AWN,WEST END AVE & 21ST AVE S WB,WEST END AV & 21ST AV N,36.150628,-86.801112,,,,,,0
WES21AEN,WES21AEN,WEST END AVE & 21ST AVE S EB,WEST END AVE & 21ST AVE N,36.150192,-86.801522,,,,,,
WES23AWN,WES23AWN,WEST END AVE & 23RD AVE S WB,WEST END AV & 23RD AV N,36.149007,-86.804449,,,,,,0
WES23AEN,WES23AEN,WEST END AVE & 23RD AVE S EB,WEST END AV & 23RD AV N,36.148685,-86.804611,,,,,,1
WES25AWN,WES25AWN,WEST END AVE & 25TH AVE S WB,WEST END AV & 25TH AV S,36.147202,-86.808104,,,,,,
WES25AEN,WES25AEN,WEST END AVE & 25TH AVE S EB,WEST END AV & 25TH AV S,36.146854,-86.808497,,,,,,0
WES27AWN,WES27AWN,WEST END AVE & 27TH AVE S WB,WEST END AV & 27TH AV N,36.145648,-86.811401,,,,,,
WES28AEM,WES28AEM,WEST END AVE & 28TH AVE S EB,WEST END AV & 27TH AV N,36.145346,-86.811538,,,,,,1
WES31AEM,WES31AEM,WEST END AVE & 31ST AVE S EB,3028 WEST END AVE & 30TH AVE,36.143233,-86.814581,,,,,,0
WES31AWN,WES31AWN,WEST END AVE & 31ST AVE N WB,3062 WEST END AVE,36.14304,-86.815175,,,,,,0
WESACKEN,WESACKEN,WEST END AVE & ACKLEN PARK DR EB,,36.140666,-86.817509,,,,,,
WESACKWN,WESACKWN,WEST END AVE & ACKLEN PARK DR WB,,36.141069,-86.817404,,,,,,0
WESBOWWN,WESBOWWN,WEST END AVE & BOWLING AVE WB,,36.134804,-86.824957,,,,,,0
WESELMEN,WESELMEN,WEST END AVE & ELMINGTON AVE EB,,36.13499,-86.823993,0,,,,,0
HARWODEN,HARWODEN,HARDING PIKE & WOODMONT BLVD,HARDING BV & LYNWOOD BV,36.123799,-86.84909,,,,,,
HARKENEF,HARKENEF,HARDING PIKE & KENNER AVE EB,4366 HARDING PIKE & KENNER AVE,36.125943,-86.84608,0,,,,,0
WESLEOEN,WESLEOEN,WEST END AVE  & LEONARD AVE EB,,36.132893,-86.829728,0,,,,,
WES440EM,WES440EM,WEST END AVE & I-440 RAMP EB,WEST END AVE & MURPHY RD,36.138301,-86.820055,,,,,,0
WES440WN,WES440WN,WEST END AVE & I-440 RAMP WB,,36.138604,-86.820053,,,,,,0
WESWILEN,WESWILEN,WEST END & WILSON BLVD EB,3918 WEST END AVE & MAYFAIR RD,36.131239,-86.834654,0,,,,,0
WESWILWM,WESWILWM,WEST END AVE & WILSON BLVD WB,WEST END AV & WILSON BV,36.131505,-86.834269,,,,,,0
HARWOOEN,HARWOOEN,HARDING PIKE & WOODLAWN DR EB,HARDING PK & WOODLAWN DR,36.127376,-86.844011,,,,,,
WHALAFSF,WHALAFSF,WHARF AVE AND LAFAYETTE ST SB,WHARF AV & PERKINS ST,36.148211,-86.762682,0,,,,,
WHIBURNN,WHIBURNN,WHITE BRIDGE PIKE & BURGESS AVE NB,WHITEBRIDGE RD & BURGESS AVE,36.144663,-86.857809,,,,,,0
WHICHASF,WHICHASF,WHITE BRIDGE PIKE & CHARLOTTE SHONE,375 WHITE BRIDGE PIKE,36.149179,-86.858044,,,,,,0
WHICORNN,WHICORNN,WHITE BRIDGE PIKE & CORBETT LN NB,WHITE BRIDGE PK & CORBETT LN,36.143085,-86.857569,,,,,,
WHICORSF,WHICORSF,WHITE BRIDGE PIKE & CORBETT LN SB,WHITE BRIDGE & CORBITT,36.143101,-86.8578,,,,,,
WHIFRANN,WHIFRANN,WHITES CREEK PIKE & FRANCIS ST NB,WHITES CREEK PK & FRANCIS ST,36.213771,-86.799842,,,,,,
WHIKNONF,WHIKNONF,WHITE BRIDGE PIKE & KNOB RD NB,205 WHITE BRIDGE PIKE,36.13828,-86.857519,0,,,,,0
WHIKNOSN,WHIKNOSN,WHITE BRIDGE PIKE & KNOB DR SB,WHITE BRIDGE PK & KNOB RD,36.137973,-86.857829,,,,,,
WHIMALSF,WHIMALSF,WHITES CREEK PIKE & MALTA DR SB,,36.216458,-86.802178,,,,,,0
WHIMOONN,WHIMOONN,WHITES CREEK PIKE & MOORMANS ARM RD,WHITES CREEK PK & MOORMANS ANN RD,36.21818,-86.803446,,,,,,0
WHIMOOSN,WHIMOOSN,WHITES CREEK PIKE  MOORMAN'S ARM RD,,36.218387,-86.803708,,,,,,0
WHIVINSF,WHIVINSF,WHITE BRIDGE PIKE & VINE RIDGE DR SB,109 WHITE BRIDGE PIKE,36.133241,-86.858142,0,,,,,0
WHIPOSNN,WHIPOSNN,WHITE BRIDGE PIKE & POST RD NB,WHITE BRIDGE PK & POST RD,36.127999,-86.851772,,,,,,0
WHIPOSSN,WHIPOSSN,WHITE BRIDGE PIKE & POST RD SB,WHITE BRIDGE PK & POST RD,36.128043,-86.852227,,,,,,0
WHIREVNF,WHIREVNF,WHITES CREEK PIKE & REVELS DR NB,WHITES CREEK PK & REVELS DR,36.22152,-86.804949,0,,,,,0
WHITONSN,WHITONSN,WHITES CREEK PIKE & TONEY RD SB,2209 WHITES CREEK PIKE & TONEY RD,36.208433,-86.793774,,,,,,0
WHIVINNN,WHIVINNN,WHITE BRIDGE PIKE & VINERIDGE DR NB,113 WHITE BRIDGE PIKE,36.133821,-86.858048,0,,,,,0
WHILUZNF,WHILUZNF,WHITES CREEK PIKE & LUZON ST NB,US HWY 431 & LUZON ST,36.210243,-86.796294,,,,,,0
WHIAVASN,WHIAVASN,WHITES CREEK PIKE & AVALON DR SB,WHITES CREEK PK & AVALON DR,36.212314,-86.798685,,,,,,
WHIWNSF,WHIWNSF,WHITES CREEK PIKE & W NOCTURNE DR SB,,36.211304,-86.797421,0,,,,,0
WHIWTRSN,WHIWTRSN,WHITES CREEK PIKE & W TRINITY LN SB,2032 WHITES CREEK PIKE & W TRINITY LN,36.207264,-86.791943,0,,,,,0
WOON1SEN,WOON1SEN,WOODLAND ST & S 2ND ST EB,129 WOODLAND ST & 1ST ST S,36.169117,-86.771786,,,,,,0
WOO5SEN,WOO5SEN,WOODLAND ST & S 5TH ST EB,485 WOODLAND ST & 5TH ST S,36.171733,-86.764915,,,,,,0
CHALELEM,CHALELEM,CHARLOTTE PIKE & LELLYETT ST EB,CHARLOTTE PK & OCEOLA AV,36.148932,-86.863642,,,,,,
SHABELWN,SHABELWN,SHACKLEFORD RD & BELMONT BLVD WB,1588 SHACKLEFORD RD & BELMONT BLVD,36.101328,-86.801922,,,,,,0
MEIGS,MEIGS,MEIGS MAGNET SCHOOL,,36.176017,-86.760399,,,,,,
HEAD,HEAD,HEAD MIDDLE SCHOOL,20TH AV N & PEARL ST,36.158034,-86.804426,,,,,,
HBHS,HBHS,HILLSBORO TRANSIT CENTER,3817 HILLSBORO PIKE & GREEN HILLS VLG,36.107575,-86.812719,,,,,,0
EDGHILEN,EDGHILEN,EDGEHILL AVE & HILLSIDE AVE EB,EDGEHILL AV & 9TH AV S,36.141894,-86.781221,0,,,,,
WALMARTC,WALMARTC,WALMART,PARKING LOT & 6TH AVE N,36.132167,-86.906837,,,,,,0
MLK,MLK,MARTIN LUTHER KING SCHOOL,1702 JO JOHNSTON AVE & 17TH AVE,36.161272,-86.800248,,,,,,0
MADTOWE,MADTOWE,MADISON TOWERS,N DUPONT AV,36.267491,-86.699097,,,,,,
ELMACONN,ELMACONN,ELM HILL PIKE & ACORN DR NB,ELM HILL PK & ACORN DR,36.150156,-86.700202,,,,,,0
BNA,BNA,NASHVILLE INTERNATIONAL AIRPORT,BNA PARK DR,36.130815,-86.666128,0,,,,,0
CHEMARWM,CHEMARWM,CHESTNUT ST & MARTIN ST WB,CHESTNUT ST & HUMPHREYS ST,36.14307,-86.770883,,,,,,
BRACRASN,BRACRASN,BRANSFORD AVE & CRAIGHEAD ST SB,,36.126148,-86.766278,,,,,,
PEARL,PEARL,PEARL COHN,,36.164228,-86.815995,,,,,,0
BORHOSP,BORHOSP,METRO BORDEAUX HOSPITAL,1016 CAMILLA CALDWELL LN,36.181248,-86.847705,,,,,,0
SKYLINE,SKYLINE,SKYLINE MEDICAL CENTER WB,RAMP,36.244647,-86.749565,,,,,,0
MTA,MTA,METROPOLITAN TRANSIT AUTHORITY,,36.157604,-86.756053,,,,,,0
OCANOLEN,OCANOLEN,OCALA DR & NOLENSVILLE PIKE EB,,36.051442,-86.714537,,,,,,
TRIHAWM,TRIHAWM,TRINITY LN & HAMPTON ST WB,331 W TRINITY LN,36.20684,-86.78005,,,,,,0
OLDSIL,OLDSIL,OLD MATTHEWS RD & SILAS DR NB,,36.216539,-86.789405,,,,,,
EWICLAEN,EWICLAEN,EWING DR & CLAYMILLE BLVD EB,EWING DR & CLAYMILLE BV,36.231823,-86.801777,,,,,,
EWIVISEN,EWIVISEN,EWING DR & VISTA LN EB,,36.23144,-86.795793,,,,,,
TRIHAMEN,TRIHAMEN,W TRINITY LN & HAMPTON ST EB,327 W TRINITY LN,36.20662,-86.77985,,,,,,0
BRIWEASN,BRIWEASN,BRICK CHURCH PIKE & WEAKLEY AVE SB,BRICK CHURCH PK & WEAKLEY AV,36.198242,-86.77699,,,,,,
ARTS,ARTS,ARTS MAGNET SCHOOL,ARTS SCHOOL RD & 2ND AVE S,36.131395,-86.7404,,,,,,
NOLCOTSN,NOLCOTSN,NOLENSVILLE PIKE & COTTON LN SB,NOLENSVILLE PK & BASS AV,36.071087,-86.72347,,,,,,0
GALWMRT,GALWMRT,WALMART GALLATIN PIKE,,36.307973,-86.685963,,,,,,1
GALPETNN,GALPETNN,GALLATIN AVE & PETWAY AVE NB,,36.186484,-86.747091,,,,,,
GALWILNN,GALWILNN,GALLATIN PIKE & WILEY ST NB,N GALLATIN PK & WILEY ST,36.269054,-86.710519,,,,,,0
GALNESSN,GALNESSN,N GALLATIN PIKE & NESBITT LN SB,GALLATIN PIKE N & NESBITT LN,36.273031,-86.710283,,,,,,0
GALPETSN,GALPETSN,GALLATIN AVE & PETWAY AVE,,36.186758,-86.747165,,,,,,
MAIMCFWN,MAIMCFWN,MAIN ST & MCFERRIN AVE WB,921 MAIN ST & MCFERRIN AVE,36.176783,-86.755336,,,,,,0
LAF5AEN,LAF5AEN,GREYHOUND STATION - LAFAYETTE ST & 5TH AVE S,LAFAYETTE ST & 5TH AV S,36.152481,-86.773315,,,,,,
MURTOWEF,MURTOWEF,MURFREESBORO PIKE & TOWN PARK DR EB,1708 MURFREESBORO PIKE & TOWN PARK DR,36.102724,-86.665866,,,,,,0
LAF5AWN,LAF5AWN,LAFAYETTE ST & 5TH AVE S WB,LAFAYETTE ST & 5TH AV S,36.152481,-86.773181,,,,,,
CHA51AWN,CHA51AWN,CHARLOTTE AVE & 51ST AVE N WB,5082 CHARLOTTE AVE & 51ST AVE,36.152073,-86.84835,,,,,,0
CXO53AVE,CXO53AVE,53RD AVE STATION OUTBOUND,5326 CHARLOTTE AVE & MORROW RD,36.151559,-86.852455,,,,,,1
CXONVLWS,CXONVLWS,NASHVILLE WEST STATION OUTBOUND,6804 CHARLOTTE PIKE,36.134638,-86.888654,,,,,,1
CXIANNEX,CXIANNEX,ANNEX STATION INBOUND,6623 CHARLOTTE PIKE,36.138535,-86.88113,,,,,,1
UNI7AEN,UNI7AEN,UNION ST & 7TH AVE N EB,UNION ST & 7TH AV N,36.163262,-86.783872,,,,,,
6AVDEANN,6AVDEANN,6TH AVE N & DEADERICK ST NB,6TH AV N & DEADERICK ST,36.16466,-86.782651,,,,,,0
THOMUREF,THOMUREF,THOMPSON PL & MURFREESBORO PK EB,,36.126849,-86.710072,0,,,,,
THOPATEF,THOPATEF,THOMPSON PL & PATRICIA DR EB,,36.127139,-86.706915,,,,,,
THOCATEN,THOCATEN,THOMPSON PL & CATINA DR EB,THOMPSON PL & COARSEY DR,36.127213,-86.704016,,,,,,
THOGOOEN,THOGOOEN,THOMPSON PL & GOODBAR DR EB,,36.12719,-86.700762,,,,,,
NXOOAKST,NXOOAKST,OAK STATION OUTBOUND,4TH AV S & OAK ST,36.148469,-86.769085,,,,,,0
NXORAINS,NXORAINS,RAINS STATION OUTBOUND,4TH AV S & RAINS AV,36.140507,-86.763861,,,,,,0
NXOMORTN,NXOMORTN,MORTON STATION OUTBOUND,US HWY 31 ALT & US HWY 41 ALT,36.106158,-86.742904,,,,,,1
NXOVERTS,NXOVERTS,VERITAS STATION OUTBOUND,US HWY 31 ALT & VERITAS ST,36.098019,-86.738758,,,,,,1
NOLBRESN,NOLBRESN,NOLENSVILLE  PK & BREWER DR,US HWY 31 ALT & US HWY 41 ALT,36.053735,-86.715196,,,,,,
NXIMORTN,NXIMORTN,MORTON STATION INBOUND,US HWY 31 ALT & MORTON AVE,36.106591,-86.742863,,,,,,1
NXIJOYNR,NXIJOYNR,JOYNER STATION INBOUND,US HWY 31 ALT & JOYNER AVE,36.116385,-86.747836,,,,,,1
WALWILEF,WALWILEF,WALLACE RD & WILLARD DR EB,,36.079939,-86.703564,,,,,,
WALLINWF,WALLINWF,WALLACE RD & LINBAR DR WB,,36.081379,-86.702372,,,,,,0
LINWALEN,LINWALEN,LINBAR DR & WALLACE RD,LINBAR DR & LARGO DR,36.083418,-86.704722,,,,,,
CXO17AVE,CXO17AVE,17TH AVE STATION OUTBOUND,CHARLOTTE AV & 17TH AV N,36.158874,-86.798114,,,,,,1
CLASHASN,CLASHASN,CLARKSVILLE PIKE & S HAMILTON RD SB,CLARKSVILLE PK & BUENA VISTA PK,36.193698,-86.831449,,,,,,
COUDOANN,COUDOANN,COUNTY HOSPITAL RD & DOAK AVE NB,,36.191285,-86.835779,,,,,,0
COUDOAWM,COUDOAWM,COUNTY HOSPITAL RD & DOAK AVE WB,,36.192437,-86.834602,,,,,,
CAMCOUNN,CAMCOUNN,CAMILLA CALDWELL LN & COUNTY HOSPIT,CAMILLA CALDWELL LN & COUNTY HOSPITAL RD,36.182529,-86.847711,,,,,,
COUHOSEN,COUHOSEN,COUNTY HOSPITAL RD & HOSPITAL LN EB,1449 COUNTY HOSPITAL RD & HOSPITAL LN,36.182501,-86.84584,,,,,,1
COUHYDNN,COUHYDNN,COUNTY HOSPITAL RD & HYDES FERRY RD NB,,36.189409,-86.83773,,,,,,
JOHASHEN,JOHASHEN,JOHN MALLETTE DR & ASHTON AVE EB,,36.194535,-86.837139,0,,,,,0
CLA24AEN,CLA24AEN,CLARKSVILLE PIKE & 24TH AVE N EB,CLARKSVILLE PK & 24TH AV N,36.184729,-86.815769,,,,,,0
BUC22AEN,BUC22AEN,BUCHANAN ST & 22ND AVE N EB,2204 BUCHANAN ST,36.180139,-86.813724,0,,,,,0
BUC16AEN,BUC16AEN,BUCHANAN ST & 16TH AVE N EB,BUCHANAN ST & 16TH AV N,36.179972,-86.809573,0,,0,,,1
8AHARNN,8AHARNN,8TH AVE N & HARRISON ST NB,8TH AV N & HARRISON ST,36.168536,-86.788255,,,,,,
BUCDBTWN,BUCDBTWN,BUCHANAN ST & DR D B TODD JR BLVD WB,1690 BUCHANAN ST & DR DB TODD JR BLVD,36.180123,-86.810917,,,,,,0
HAMHYDWN,HAMHYDWN,S HAMILTON RD & N HYDES FERRY RD WB,S HAMILTON RD & CLARKSVILLE HWY,36.192831,-86.832144,,,,,,
JOHASHWF,JOHASHWF,JOHN MALLETTE DR & ASHTON AVE WB,3474 JOHN MALLETTE DR & ASHTON AVE,36.194509,-86.836841,0,,,,,0
CLAABESN,CLAABESN,CLARKSVILLE PIKE & ABERNATHY RD SB,CLARKSVILLE PK & ABERNATHY RD,36.203239,-86.840636,,,,,,
HARDAVWF,HARDAVWF,HARDING PIKE & DAVIDSON RD WB,,36.114773,-86.861586,,,,,,0
H70VOSWN,H70VOSWN,HIGHWAY 70 S & VOSSLAND DR WB,STATE HWY 1 & MEMPHIS BRISTOL HWY,36.096467,-86.877528,,,,,,
H70BROSN,H70BROSN,HWY 70 S & BROOK HOLLOW RD WB,HIGHWAY 70 S & BROOK HOLLOW RD,36.094568,-86.881598,,,,,,
H70VAUWN,H70VAUWN,HWY 70 S & VAUGHNS GAP RD WB,HIGHWAY 70 S & VAUGHNS GAP RD,36.092753,-86.885343,,,,,,
H70PERWN,H70PERWN,HWY 70S & PERCY WARNER BLVD WB,6596 USHY 70S & PERCY WARNER BLVD,36.084946,-86.89458,,,,,,0
H70CHIWN,H70CHIWN,HWY 70 S & CHIMNEY HILL WB,7015 USHY 70S & CHIMNEY HL,36.076287,-86.915851,,,,,,0
TODBELEN,TODBELEN,TODD PRIES DR & BELLEVUE RD EB,TODD PREIS DR & BELLEVUE RD,36.068821,-86.941555,,,,,,
H70CAREF,H70CAREF,HWY 70 S & CARNAVON PKWY EB,,36.08968,-86.890848,,,,,,0
H70VAUEN,H70VAUEN,HWY 70 S & VAUGHN'S GAP RD EB,HIGHWAY 70 S & VAUGHNS GAP RD,36.092459,-86.885503,,,,,,
H70BROE,H70BROE,HWY 70 S & BROOK HOLLOW RD EB,HIGHWAY 70 S & BROOK HOLLOW RD,36.09421,-86.881912,,,,,,
H70PEREN,H70PEREN,HWY 70 S & PERCY WARNER BLVD EB,HIGHWAY 70 S & PERCY WARNER BV,36.096224,-86.877722,,,,,,
HARCLAEN,HARCLAEN,HARDING PIKE & CLAREDON AVE EB,HARDING PK & CLARENDON AV,36.114288,-86.861833,,,,,,
LEBDISEF,LEBDISEF,LEBANON PIKE & DISPAYNE DR EB,,36.172506,-86.649527,,,,,,
